record_id,timestamp,shc_code,origin_destination,dg_class,packaging_type,handling_error_count,previous_incident_count,cargo_weight_kg,temperature_celsius,humidity_percentage,weather_condition,safety_staff_count,shipper_id,doc_audit_result,incident_flag
DG_001160,2025-05-13 06:22:03,RFL,OSL-JED,2.1,Metal,4,3,25960.99,5.94,52.24,Clear,11,SHIP_0362,0,1
DG_001161,2025-11-26 21:09:23,ELM,MXP-JED,5,Fiber,4,1,17810.06,8.1,16.93,Clear,2,SHIP_0117,0,0
DG_001162,2025-06-01 17:49:44,ICE,JFK-JED,5,IBC,3,3,14492.39,29.03,26.83,Rain,22,SHIP_0078,0,0
DG_001163,2025-10-09 01:32:25,RCL,HAM-JED,3,IBC,1,1,19179.5,20.01,16.24,Clear,14,SHIP_0308,0,0
DG_001164,2025-07-27 17:32:49,MAG,MXP-JED,4,Metal,3,1,28296.09,10.94,60.48,Extreme Heat,48,SHIP_0129,1,0
DG_001165,2025-05-30 16:57:35,ELI,OSL-JED,8,Plastic,1,0,12406.19,4.4,23.34,Rain,45,SHIP_0374,0,0
DG_001166,2025-08-07 12:42:05,CAO,HAM-JED,3,Plastic,5,6,15373.72,16.31,46.17,Extreme Heat,45,SHIP_0197,0,0
DG_001167,2025-03-17 22:49:20,ELM,MAA-JED,2.1,Plastic,3,1,5369.59,2.23,74.09,Rain,43,SHIP_0084,0,0
DG_001168,2025-07-02 13:37:05,CAO,JFK-JED,3,Plastic,5,4,13649.24,37.36,67.67,Storm,37,SHIP_0160,1,0
DG_001169,2025-08-31 16:27:29,ICE,JFK-JED,2.1,Metal,5,5,22353.93,40.95,85.73,Clear,18,SHIP_0277,0,0
DG_001170,2025-11-29 21:12:00,ELM,MXP-JED,1,IBC,4,10,17817.1,28.8,86.45,Rain,9,SHIP_0002,0,0
DG_001171,2025-07-27 01:19:54,RFL,AMS-JED,2.1,Fiber,5,1,18413.04,33.95,72.41,Clear,27,SHIP_0304,0,0
DG_001172,2025-07-28 22:30:53,RFL,AMS-JED,3,Fiber,3,0,14762.24,8.23,94.62,Storm,31,SHIP_0345,0,0
DG_001173,2025-11-13 18:01:41,CAO,PVG-JED,2.2,Plastic,1,3,31210.86,28.58,39.91,Rain,2,SHIP_0392,0,0
DG_001174,2025-11-09 05:15:27,RCL,PVG-JED,9,Fiber,3,6,12131.36,26.26,76.79,Clear,45,SHIP_0135,0,1
DG_001175,2025-04-29 01:43:27,RCL,MAA-JED,3,IBC,3,10,7148.65,6.01,34.64,Rain,47,SHIP_0155,1,0
DG_001176,2025-09-09 08:47:51,RCL,JFK-JED,9,IBC,3,3,12902.87,18.96,81.3,Rain,11,SHIP_0107,0,0
DG_001177,2025-03-15 09:02:52,CAO,OSL-JED,3,IBC,2,0,33377.77,-8.32,79.3,Clear,50,SHIP_0207,0,0
DG_001178,2025-04-19 00:42:01,CAO,FRA-JED,8,CTMV,3,4,18394.04,21.58,18.04,Fog,36,SHIP_0309,0,0
DG_001179,2025-09-12 01:41:34,ELI,OSL-JED,2.1,Plastic,3,0,4584.26,-1.28,44.45,Clear,4,SHIP_0256,0,0
DG_001180,2025-10-16 04:52:49,MAG,JFK-JED,9,Plastic,7,1,8209.73,30.07,78.09,Clear,42,SHIP_0282,0,0
DG_001181,2025-07-07 22:24:53,ICE,OSL-JED,8,Plastic,3,3,13281.89,3.96,17.18,Rain,27,SHIP_0066,1,0
DG_001182,2025-04-08 23:27:57,ICE,HAM-JED,9,Metal,2,0,37769.08,23.19,29.14,Clear,44,SHIP_0148,0,0
DG_001183,2025-08-18 23:57:04,ICE,JFK-JED,4,Metal,4,1,16048.2,31.5,31.6,Fog,29,SHIP_0209,1,0
DG_001184,2025-04-08 17:22:49,RCL,HAM-JED,3,Fiber,3,6,6100.8,41.1,52.12,Clear,20,SHIP_0337,0,0
DG_001185,2025-09-21 06:13:09,ELI,PVG-JED,3,CTMV,5,2,7124.58,33.35,85.63,Clear,6,SHIP_0323,0,0
DG_001186,2025-08-25 10:52:42,ELI,JFK-JED,9,CTMV,3,2,4940.06,32.99,15.12,Fog,41,SHIP_0169,0,0
DG_001187,2025-03-06 23:02:59,RCL,OSL-JED,4,Plastic,1,1,4756.05,-1.33,81.44,Clear,40,SHIP_0310,0,0
DG_001188,2025-04-25 23:37:33,ICE,MXP-JED,6,CTMV,9,3,5127.98,39.9,35.49,Fog,21,SHIP_0175,0,1
DG_001189,2025-08-07 05:16:39,ELI,MAA-JED,9,Metal,2,3,7518.93,28.11,30.74,Rain,37,SHIP_0094,0,0
DG_001190,2025-11-10 07:00:15,RFL,HAM-JED,2.1,Metal,5,1,3119.78,27.22,15.59,Extreme Heat,1,SHIP_0348,0,0
DG_001191,2025-04-29 22:45:03,RFL,MAA-JED,3,Fiber,7,3,38796.47,4.9,43.85,Clear,39,SHIP_0382,0,0
DG_001192,2025-03-30 01:26:59,RCL,FRA-JED,2.1,CTMV,7,1,14653.82,38.03,51.88,Extreme Heat,5,SHIP_0357,0,0
DG_001193,2025-08-30 07:58:10,ICE,AMS-JED,8,Fiber,3,0,31121.33,26.87,26.92,Clear,19,SHIP_0234,0,0
DG_001194,2025-06-11 22:11:28,CAO,PVG-JED,5,Metal,6,8,26378.1,19.16,81.21,Extreme Heat,47,SHIP_0002,0,0
DG_001195,2025-07-10 11:37:09,RFL,JFK-JED,4,Metal,5,1,29087.18,12.99,52.84,Clear,21,SHIP_0333,0,0
DG_001196,2025-10-29 01:11:55,MAG,MXP-JED,3,CTMV,4,1,31676.19,26.72,53.3,Fog,15,SHIP_0115,0,0
DG_001197,2025-11-25 00:28:29,CAO,MXP-JED,1,Metal,7,2,18923.95,34.33,63.64,Clear,12,SHIP_0357,0,0
DG_001198,2025-08-02 08:48:47,CAO,MXP-JED,2.2,CTMV,2,3,30147.27,35.14,31.57,Clear,10,SHIP_0011,1,0
DG_001199,2025-11-08 08:54:59,MAG,JFK-JED,3,Metal,6,0,4004.64,39.82,56.62,Rain,18,SHIP_0041,1,1
DG_001200,2025-04-01 04:35:34,ICE,HAM-JED,2.1,Fiber,4,5,42814.94,33.05,29.63,Clear,19,SHIP_0127,0,0
DG_001201,2025-07-06 14:27:11,ELM,MXP-JED,3,CTMV,4,5,27889.77,28.62,59.53,Clear,24,SHIP_0116,0,0
DG_001202,2025-11-17 21:28:02,RCL,HAM-JED,2.2,Metal,1,0,26773.57,37.69,60.9,Clear,28,SHIP_0350,0,0
DG_001203,2025-09-24 05:43:13,ELI,JFK-JED,3,Metal,5,3,15108.08,29.32,47.05,Clear,32,SHIP_0393,0,0
DG_001204,2025-07-26 13:56:39,ELI,JFK-JED,6,Fiber,1,0,26672.95,16.3,55.74,Clear,26,SHIP_0213,1,0
DG_001205,2025-07-01 23:29:45,RCL,JFK-JED,4,Metal,1,1,27478.47,3.25,58.94,Clear,42,SHIP_0382,1,0
DG_001206,2025-10-30 10:11:30,MAG,PVG-JED,2.2,IBC,3,2,34257.16,21.5,5.23,Clear,6,SHIP_0231,0,0
DG_001207,2025-09-06 12:00:00,RFL,MAA-JED,3,Fiber,3,7,11075.05,4.21,8.73,Clear,39,SHIP_0044,1,1
DG_001208,2025-09-27 02:38:05,ICE,MXP-JED,4,Fiber,2,3,5167.67,17.51,80.5,Rain,29,SHIP_0016,0,0
DG_001209,2025-03-14 22:36:13,ICE,HAM-JED,3,Plastic,6,2,7270.67,33.35,90.33,Storm,18,SHIP_0024,0,0
DG_001210,2025-10-26 19:08:21,MAG,HAM-JED,4,Plastic,5,2,18493.87,25.6,31.69,Storm,2,SHIP_0358,0,0
DG_001211,2025-03-27 13:43:39,ELI,HAM-JED,2.2,Fiber,2,3,15282.34,38.72,82.36,Extreme Heat,15,SHIP_0366,0,1
DG_001212,2025-05-31 04:13:02,ICE,MXP-JED,2.1,Plastic,3,0,3807.35,41.15,15.67,Clear,48,SHIP_0349,0,0
DG_001213,2025-11-01 02:50:49,RFL,PVG-JED,2.1,Metal,3,10,7087.6,14.44,81.07,Clear,47,SHIP_0035,0,0
DG_001214,2025-11-21 19:03:58,ELI,MXP-JED,9,CTMV,4,0,18279.36,12.17,43.97,Clear,32,SHIP_0381,0,0
DG_001215,2025-06-20 14:33:59,RFL,MAA-JED,5,Metal,2,4,19989.82,25.48,41.89,Clear,43,SHIP_0013,0,0
DG_001216,2025-05-28 08:19:32,ICE,DXB-JED,8,CTMV,5,3,12705.12,32.53,43.13,Rain,33,SHIP_0373,0,1
DG_001217,2025-04-05 02:23:47,RCL,MXP-JED,5,Metal,2,1,25471.5,1.44,86.58,Extreme Heat,14,SHIP_0154,0,0
DG_001218,2025-08-16 12:54:26,ICE,MAA-JED,3,CTMV,3,2,3232.69,22.74,76.46,Rain,23,SHIP_0030,0,0
DG_001219,2025-04-08 05:33:23,MAG,FRA-JED,4,Metal,4,9,13383.26,19.31,93.19,Clear,35,SHIP_0002,0,0
DG_001220,2025-11-02 02:57:28,ELM,HAM-JED,2.1,CTMV,3,3,6295.08,33.57,47.2,Fog,25,SHIP_0083,0,0
DG_001221,2025-11-29 08:44:16,ICE,HAM-JED,2.1,Fiber,4,9,19756.02,15.3,50.06,Extreme Heat,2,SHIP_0246,1,0
DG_001222,2025-04-09 00:47:43,MAG,FRA-JED,9,Plastic,6,2,32601.91,14.47,69.14,Clear,19,SHIP_0324,1,0
DG_001223,2025-08-20 07:23:01,CAO,DXB-JED,2.2,Plastic,5,1,24462.16,29.79,8.64,Clear,32,SHIP_0088,0,0
DG_001224,2025-05-04 14:37:55,MAG,DXB-JED,2.1,Fiber,3,2,23144.04,39.84,24.46,Clear,35,SHIP_0275,0,0
DG_001225,2025-11-25 12:33:34,MAG,PVG-JED,5,Plastic,3,0,11267.2,5.25,41.43,Clear,25,SHIP_0004,0,0
DG_001226,2025-06-25 07:13:34,MAG,MXP-JED,3,Plastic,8,0,20396.05,41.19,61.4,Storm,1,SHIP_0004,0,1
DG_001227,2025-03-12 05:48:28,MAG,JFK-JED,3,Plastic,5,1,4982.7,17.01,77.42,Clear,45,SHIP_0264,0,1
DG_001228,2025-03-18 20:40:00,CAO,OSL-JED,4,Plastic,5,6,10418.3,-0.59,45.73,Clear,39,SHIP_0187,0,0
DG_001229,2025-07-04 23:23:27,RCL,HAM-JED,5,CTMV,3,0,26831.66,0.85,53.85,Extreme Heat,37,SHIP_0073,0,0
DG_001230,2025-03-22 19:04:08,MAG,AMS-JED,1,Metal,4,1,40836.04,34.68,53.68,Clear,3,SHIP_0130,0,0
DG_001231,2025-06-22 22:23:09,MAG,FRA-JED,9,Metal,1,5,17756.11,12.49,86.51,Clear,18,SHIP_0271,0,0
DG_001232,2025-07-18 05:07:13,CAO,OSL-JED,3,CTMV,3,2,6486.44,3.35,49.11,Clear,22,SHIP_0112,0,0
DG_001233,2025-07-24 13:46:19,MAG,PVG-JED,1,Metal,6,6,832.37,15.36,17.49,Fog,10,SHIP_0068,0,1
DG_001234,2025-08-15 06:17:30,RCL,FRA-JED,9,Plastic,7,2,21828.1,8.77,41.5,Clear,21,SHIP_0347,0,0
DG_001235,2025-04-26 12:48:31,MAG,MXP-JED,2.2,IBC,6,3,37589.64,38.58,39.27,Rain,40,SHIP_0052,1,1
DG_001236,2025-06-03 20:05:06,CAO,HAM-JED,9,Fiber,4,2,20853.08,9.37,30.45,Clear,34,SHIP_0137,1,0
DG_001237,2025-09-23 06:49:44,ELI,OSL-JED,9,Metal,5,3,6986.34,8.87,41.08,Storm,30,SHIP_0021,0,0
DG_001238,2025-08-08 00:36:02,RFL,AMS-JED,2.2,CTMV,2,2,5848.71,23.0,69.01,Storm,14,SHIP_0110,0,0
DG_001239,2025-10-06 18:49:54,ELM,OSL-JED,2.1,Plastic,2,3,21378.7,4.43,55.23,Clear,6,SHIP_0336,0,0
DG_001240,2025-11-20 18:50:24,MAG,JFK-JED,9,CTMV,1,1,9118.04,26.42,57.58,Rain,2,SHIP_0224,1,1
DG_001241,2025-05-09 22:15:06,ICE,AMS-JED,1,IBC,9,0,26694.14,3.0,12.83,Rain,50,SHIP_0139,1,1
DG_001242,2025-05-06 00:21:44,ICE,AMS-JED,2.1,Metal,6,10,5991.69,3.98,83.92,Clear,45,SHIP_0056,1,0
DG_001243,2025-05-07 23:45:52,ELI,HAM-JED,9,Metal,6,4,16473.89,28.11,49.36,Fog,33,SHIP_0054,0,0
DG_001244,2025-03-31 16:02:18,ELI,MXP-JED,2.1,CTMV,5,0,6875.02,23.16,90.24,Clear,40,SHIP_0058,0,0
DG_001245,2025-10-23 16:52:30,CAO,DXB-JED,8,Metal,4,5,10579.04,43.69,52.18,Clear,12,SHIP_0377,1,0
DG_001246,2025-07-27 13:34:16,ELI,JFK-JED,2.2,Fiber,3,4,20324.0,4.75,94.3,Clear,32,SHIP_0377,0,0
DG_001247,2025-10-27 16:07:09,ICE,HAM-JED,3,Plastic,3,2,32883.0,5.16,60.88,Rain,8,SHIP_0022,1,0
DG_001248,2025-11-21 07:16:32,ICE,JFK-JED,2.2,Metal,2,0,12268.31,40.64,29.96,Fog,5,SHIP_0153,0,0
DG_001249,2025-06-02 12:41:46,RFL,FRA-JED,8,Fiber,3,0,34547.55,25.37,28.31,Storm,29,SHIP_0106,1,0
DG_001250,2025-09-10 06:35:41,ELM,MXP-JED,2.1,Fiber,1,2,24891.37,31.74,59.39,Clear,2,SHIP_0267,0,0
DG_001251,2025-10-13 11:25:06,RFL,HAM-JED,3,Fiber,7,0,43620.49,24.43,21.29,Clear,21,SHIP_0346,0,0
DG_001252,2025-04-25 13:57:13,ELI,AMS-JED,3,CTMV,7,6,19834.39,29.47,20.85,Extreme Heat,44,SHIP_0193,0,0
DG_001253,2025-05-30 04:09:11,ICE,MAA-JED,2.1,Fiber,8,4,7641.51,22.48,55.63,Fog,24,SHIP_0309,0,1
DG_001254,2025-08-27 02:13:43,MAG,MXP-JED,2.1,Fiber,4,1,5967.18,14.6,42.1,Extreme Heat,14,SHIP_0072,0,0
DG_001255,2025-11-03 17:42:07,ELI,FRA-JED,2.1,CTMV,2,2,15263.09,0.49,32.09,Extreme Heat,47,SHIP_0176,0,0
DG_001256,2025-06-07 15:14:25,RCL,MXP-JED,8,Metal,4,0,29312.9,24.55,24.19,Clear,23,SHIP_0363,0,0
DG_001257,2025-08-26 11:30:27,ICE,HAM-JED,3,Fiber,8,3,28637.97,28.49,27.55,Extreme Heat,41,SHIP_0360,0,1
DG_001258,2025-06-08 03:49:02,MAG,OSL-JED,1,CTMV,5,0,25958.54,5.99,46.7,Storm,23,SHIP_0098,0,0
DG_001259,2025-11-14 23:24:21,ELM,FRA-JED,8,Metal,2,0,11074.5,11.52,51.0,Extreme Heat,46,SHIP_0055,1,1
DG_001260,2025-03-04 15:35:25,MAG,OSL-JED,3,Fiber,4,3,19339.74,0.94,63.67,Clear,37,SHIP_0254,1,0
DG_001261,2025-08-28 16:28:28,CAO,MAA-JED,1,Metal,6,3,9786.84,13.86,22.06,Storm,14,SHIP_0271,0,0
DG_001262,2025-06-20 16:55:17,RCL,OSL-JED,3,Plastic,5,1,20443.94,-13.8,75.78,Extreme Heat,2,SHIP_0090,0,1
DG_001263,2025-11-19 03:47:28,RCL,MAA-JED,8,Plastic,2,4,20193.71,34.27,40.48,Clear,7,SHIP_0229,1,0
DG_001264,2025-09-29 06:39:50,CAO,PVG-JED,1,Plastic,2,3,25677.71,13.95,36.09,Clear,33,SHIP_0016,0,1
DG_001265,2025-05-01 08:26:22,ICE,JFK-JED,9,Plastic,4,0,9064.7,8.69,92.43,Clear,34,SHIP_0261,0,0
DG_001266,2025-03-29 16:26:34,ELM,DXB-JED,5,IBC,1,0,8753.42,37.17,82.63,Clear,5,SHIP_0025,0,0
DG_001267,2025-08-19 13:13:11,CAO,FRA-JED,9,Metal,6,1,4424.73,18.02,14.87,Extreme Heat,7,SHIP_0201,1,0
DG_001268,2025-07-13 04:54:18,MAG,DXB-JED,8,Fiber,4,0,28971.84,44.13,89.04,Clear,35,SHIP_0213,0,0
DG_001269,2025-10-15 04:33:54,ICE,AMS-JED,1,Plastic,2,10,7621.64,17.83,11.49,Clear,6,SHIP_0365,1,0
DG_001270,2025-06-25 04:19:10,ICE,JFK-JED,3,IBC,4,3,26274.39,13.05,22.11,Clear,25,SHIP_0231,0,0
DG_001271,2025-11-04 03:20:25,RCL,PVG-JED,2.2,IBC,5,4,2730.91,5.62,62.21,Rain,18,SHIP_0399,1,0
DG_001272,2025-08-12 18:50:45,ICE,AMS-JED,9,Metal,4,2,39254.21,15.11,38.08,Extreme Heat,28,SHIP_0360,0,0
DG_001273,2025-11-24 02:11:17,CAO,AMS-JED,2.1,Metal,5,1,20632.13,32.73,70.33,Extreme Heat,45,SHIP_0176,0,0
DG_001274,2025-06-06 03:05:03,ICE,MXP-JED,3,Metal,3,1,14040.29,5.99,76.98,Clear,45,SHIP_0024,0,0
DG_001275,2025-08-25 10:01:06,CAO,FRA-JED,2.1,CTMV,1,3,19767.77,4.24,92.45,Clear,24,SHIP_0343,0,0
DG_001276,2025-06-26 07:58:41,RFL,PVG-JED,1,CTMV,2,4,22934.53,14.96,50.42,Rain,15,SHIP_0315,0,0
DG_001277,2025-05-17 08:50:13,ELM,DXB-JED,2.1,IBC,8,1,9039.39,30.7,33.97,Storm,47,SHIP_0175,0,1
DG_001278,2025-07-28 09:36:03,ICE,HAM-JED,2.1,Fiber,4,1,19985.75,2.25,93.19,Rain,36,SHIP_0351,0,0
DG_001279,2025-09-04 15:49:32,RCL,AMS-JED,2.1,IBC,6,3,18673.65,4.12,85.58,Rain,4,SHIP_0115,1,1
DG_001280,2025-04-11 10:04:49,ICE,DXB-JED,3,Plastic,7,2,15733.96,47.14,5.78,Fog,49,SHIP_0313,0,0
DG_001281,2025-06-01 02:55:02,ELI,MAA-JED,1,Plastic,2,3,19334.29,7.87,79.58,Storm,15,SHIP_0180,0,0
DG_001282,2025-07-27 02:34:22,MAG,PVG-JED,4,Fiber,4,1,20614.05,38.47,19.31,Extreme Heat,38,SHIP_0312,0,0
DG_001283,2025-10-09 02:42:21,MAG,MXP-JED,6,Metal,4,2,10031.24,33.09,14.41,Fog,25,SHIP_0400,0,0
DG_001284,2025-07-18 09:44:30,ICE,DXB-JED,4,Fiber,4,0,8691.85,39.79,79.94,Clear,30,SHIP_0381,0,0
DG_001285,2025-10-10 05:38:07,CAO,HAM-JED,2.1,Fiber,2,4,9135.31,15.91,22.95,Extreme Heat,4,SHIP_0198,0,1
DG_001286,2025-06-23 21:43:49,RFL,PVG-JED,1,IBC,8,0,28345.09,1.97,75.38,Clear,23,SHIP_0047,0,1
DG_001287,2025-11-27 13:45:12,ICE,FRA-JED,4,Plastic,4,0,13144.44,40.97,73.95,Clear,33,SHIP_0004,1,0
DG_001288,2025-06-23 15:45:00,ELM,JFK-JED,5,Metal,1,0,12039.36,23.19,31.35,Extreme Heat,36,SHIP_0079,0,0
DG_001289,2025-03-09 12:29:30,CAO,AMS-JED,1,Fiber,3,1,25109.66,2.66,37.84,Extreme Heat,10,SHIP_0209,0,0
DG_001290,2025-11-11 15:08:47,RCL,HAM-JED,3,Fiber,5,0,15637.25,41.32,52.08,Clear,6,SHIP_0149,0,0
DG_001291,2025-08-01 17:10:36,ELM,PVG-JED,9,Fiber,6,0,14129.99,7.01,6.68,Rain,6,SHIP_0030,0,0
DG_001292,2025-06-15 14:20:33,MAG,MAA-JED,3,Fiber,2,2,1631.36,9.54,34.94,Clear,20,SHIP_0081,0,0
DG_001293,2025-03-04 03:28:42,RCL,FRA-JED,1,Fiber,6,3,21055.69,36.79,9.63,Clear,19,SHIP_0180,0,0
DG_001294,2025-10-06 18:50:26,MAG,FRA-JED,8,Metal,5,3,3667.2,22.24,9.05,Clear,4,SHIP_0167,1,0
DG_001295,2025-11-22 08:06:52,ICE,OSL-JED,5,Metal,1,4,18329.13,9.41,17.01,Extreme Heat,50,SHIP_0280,0,0
DG_001296,2025-03-20 01:07:31,ELM,OSL-JED,4,Fiber,3,0,25585.63,10.98,18.39,Rain,12,SHIP_0100,0,0
DG_001297,2025-10-22 12:07:05,MAG,AMS-JED,3,Fiber,4,2,23171.62,3.05,8.73,Clear,41,SHIP_0276,1,0
DG_001298,2025-09-09 21:50:01,ELM,JFK-JED,3,IBC,2,0,33805.32,24.1,26.91,Clear,23,SHIP_0356,0,0
DG_001299,2025-06-20 03:31:22,RCL,AMS-JED,8,Plastic,7,2,38317.47,8.96,20.21,Clear,43,SHIP_0247,0,1
DG_001300,2025-05-29 08:51:31,ELI,MXP-JED,2.1,Fiber,5,0,33926.26,23.12,60.83,Rain,24,SHIP_0356,0,0
DG_001301,2025-10-22 18:15:21,MAG,PVG-JED,2.2,Fiber,2,1,20254.71,40.4,42.97,Fog,45,SHIP_0206,1,0
DG_001302,2025-07-15 19:52:09,RCL,DXB-JED,2.1,Metal,2,0,4713.56,41.76,42.98,Clear,40,SHIP_0106,0,0
DG_001303,2025-05-25 01:16:12,ELM,JFK-JED,4,Metal,8,2,27961.51,7.62,59.51,Clear,15,SHIP_0028,0,1
DG_001304,2025-11-03 05:42:31,RFL,MXP-JED,8,CTMV,6,0,13072.46,27.51,67.1,Clear,48,SHIP_0131,0,1
DG_001305,2025-05-13 20:09:30,CAO,DXB-JED,3,Plastic,3,3,25903.08,49.3,9.98,Rain,5,SHIP_0358,0,1
DG_001306,2025-10-28 03:07:30,ICE,AMS-JED,3,Metal,6,1,14663.73,9.57,73.51,Clear,7,SHIP_0395,0,0
DG_001307,2025-06-06 08:00:39,CAO,FRA-JED,4,Metal,4,8,25522.87,35.89,87.86,Clear,9,SHIP_0155,0,0
DG_001308,2025-11-19 05:13:21,ICE,MAA-JED,2.1,Plastic,4,5,4868.85,14.72,19.57,Clear,13,SHIP_0051,1,0
DG_001309,2025-11-12 00:01:02,ELM,JFK-JED,9,Metal,7,0,11753.66,19.31,18.86,Clear,30,SHIP_0086,0,0
DG_001310,2025-11-20 10:01:45,MAG,MXP-JED,9,Plastic,8,0,25025.17,32.25,12.34,Clear,20,SHIP_0393,0,0
DG_001311,2025-04-23 02:52:29,CAO,PVG-JED,9,Metal,4,3,22640.78,30.01,42.6,Clear,39,SHIP_0362,1,0
DG_001312,2025-10-30 23:41:48,CAO,PVG-JED,4,Metal,6,2,9171.97,2.68,91.75,Rain,9,SHIP_0181,0,0
DG_001313,2025-04-07 17:38:00,CAO,OSL-JED,2.2,Plastic,3,1,3509.06,6.04,62.7,Clear,21,SHIP_0145,1,0
DG_001314,2025-10-30 16:20:00,RCL,PVG-JED,3,Fiber,6,0,11870.05,16.35,25.7,Clear,16,SHIP_0152,0,0
DG_001315,2025-11-07 00:19:52,ICE,OSL-JED,2.1,Metal,3,8,17455.78,-0.88,48.3,Clear,29,SHIP_0391,0,1
DG_001316,2025-03-16 07:26:42,ELM,AMS-JED,1,Fiber,4,2,26911.69,0.58,85.82,Clear,50,SHIP_0025,0,0
DG_001317,2025-06-28 23:27:47,ELI,JFK-JED,9,Metal,6,5,22129.45,32.98,12.65,Rain,31,SHIP_0241,0,1
DG_001318,2025-08-19 04:46:11,ELI,AMS-JED,2.2,IBC,3,0,28531.7,24.67,19.51,Clear,26,SHIP_0190,0,0
DG_001319,2025-03-13 22:58:47,RCL,AMS-JED,3,Metal,9,0,12591.2,37.31,48.42,Storm,35,SHIP_0238,0,1
DG_001320,2025-10-12 02:01:09,RCL,FRA-JED,1,Metal,6,3,10919.77,13.83,38.22,Clear,11,SHIP_0112,0,0
DG_001321,2025-07-20 16:45:11,ELI,AMS-JED,5,CTMV,3,0,26476.46,12.82,34.81,Clear,33,SHIP_0245,0,0
DG_001322,2025-04-21 00:50:48,MAG,PVG-JED,2.1,Plastic,2,0,12520.24,32.36,93.21,Extreme Heat,20,SHIP_0207,0,0
DG_001323,2025-04-05 00:06:14,RFL,HAM-JED,3,Plastic,3,2,13271.91,11.84,73.81,Clear,13,SHIP_0057,0,0
DG_001324,2025-06-23 14:37:43,CAO,HAM-JED,2.1,Plastic,5,0,22300.38,3.13,48.46,Clear,22,SHIP_0343,1,0
DG_001325,2025-07-05 21:14:34,CAO,MAA-JED,9,CTMV,2,0,2865.73,40.94,6.29,Extreme Heat,23,SHIP_0097,0,0
DG_001326,2025-08-09 08:46:10,MAG,JFK-JED,4,Fiber,3,1,6918.21,10.16,10.65,Clear,13,SHIP_0275,0,0
DG_001327,2025-05-08 05:05:02,RFL,HAM-JED,9,Plastic,3,1,4300.41,37.37,57.05,Extreme Heat,29,SHIP_0377,1,0
DG_001328,2025-05-17 23:32:35,RFL,OSL-JED,9,Fiber,1,0,18498.94,1.58,49.97,Clear,42,SHIP_0009,0,0
DG_001329,2025-04-21 07:49:06,CAO,HAM-JED,6,Fiber,6,3,5000.7,23.9,29.6,Rain,34,SHIP_0361,0,0
DG_001330,2025-09-26 11:38:40,ELI,PVG-JED,9,CTMV,8,3,33775.71,27.87,32.5,Clear,45,SHIP_0133,0,1
DG_001331,2025-07-21 02:02:21,RCL,JFK-JED,8,Plastic,3,2,5462.31,30.02,66.26,Extreme Heat,26,SHIP_0366,1,1
DG_001332,2025-09-23 03:54:09,RCL,OSL-JED,9,CTMV,5,3,5194.77,5.61,20.04,Clear,45,SHIP_0107,0,0
DG_001333,2025-09-11 21:03:58,ICE,JFK-JED,8,Metal,6,2,25376.53,9.39,74.51,Clear,9,SHIP_0158,0,0
DG_001334,2025-06-14 20:08:20,RFL,AMS-JED,2.1,Metal,10,2,14446.49,30.27,89.45,Clear,13,SHIP_0030,1,0
DG_001335,2025-05-03 21:39:54,ELM,MXP-JED,3,Plastic,4,3,9042.17,19.44,90.22,Fog,29,SHIP_0254,0,0
DG_001336,2025-06-08 19:08:05,RCL,PVG-JED,1,Metal,5,2,10433.55,29.35,47.63,Rain,43,SHIP_0061,0,1
DG_001337,2025-09-04 03:08:50,ELI,JFK-JED,2.2,Plastic,2,2,25092.39,23.16,21.35,Clear,24,SHIP_0309,0,0
DG_001338,2025-06-23 14:55:03,ICE,HAM-JED,4,IBC,7,7,22209.16,32.52,5.05,Rain,3,SHIP_0034,1,0
DG_001339,2025-07-10 13:03:17,CAO,FRA-JED,3,IBC,2,3,19618.85,13.75,67.12,Clear,11,SHIP_0163,0,0
DG_001340,2025-04-14 17:27:34,ELM,FRA-JED,3,Plastic,3,2,16618.73,8.87,7.4,Fog,33,SHIP_0049,0,0
DG_001341,2025-08-29 21:09:53,ELM,MXP-JED,9,IBC,3,5,5967.78,15.39,22.91,Clear,20,SHIP_0179,0,0
DG_001342,2025-03-30 05:50:27,RCL,FRA-JED,8,CTMV,3,3,23271.77,20.87,9.14,Rain,19,SHIP_0192,0,0
DG_001343,2025-04-24 15:57:01,RCL,FRA-JED,3,Plastic,9,2,16813.73,17.2,76.54,Clear,27,SHIP_0394,0,0
DG_001344,2025-05-27 14:52:52,RFL,DXB-JED,6,IBC,4,3,7599.13,40.07,86.55,Extreme Heat,39,SHIP_0313,0,0
DG_001345,2025-11-18 15:47:38,ICE,FRA-JED,2.1,Plastic,6,0,9430.38,5.77,47.06,Clear,22,SHIP_0290,0,1
DG_001346,2025-11-17 21:55:17,RFL,HAM-JED,2.1,Metal,5,0,6045.87,10.68,85.27,Extreme Heat,20,SHIP_0319,1,0
DG_001347,2025-08-02 08:08:36,ICE,HAM-JED,3,IBC,2,0,28143.11,39.72,53.36,Clear,32,SHIP_0210,0,0
DG_001348,2025-10-03 10:31:48,ICE,HAM-JED,3,IBC,7,4,8643.5,5.5,31.53,Clear,8,SHIP_0010,0,0
DG_001349,2025-07-21 01:16:14,RCL,OSL-JED,2.1,Fiber,4,3,4668.36,-12.52,74.96,Clear,45,SHIP_0320,0,0
